wgi_glacier_id, glacier_name, lat, lon, total_area, area_in_state, area_exp, mean_width, mean_length, mean_depth, max_length, max_length_abl, max_length_exp, num_basins, topo_scale, mean_elev, max_elev, min_elev, min_elev_exp, mean_elev_acc, snow_line_elev, mean_elev_abl, orientation_acc, orientation_abl, primary_class 
CA2N003BD074, ,59.954,-138.205,0.13,0.13,0.68,0.3, , ,0.5,4.1,0.4, , , ,1740,950,1190,1520,1450,1350, NW, NW,5
CA2N001FD060, ,57.194,-131.979,1.83,1.83,1.83,0.3, ,25,0.3,0.2,0.2, , , ,1814,1219,1219,1463,1311,1265, NE, E,6
CA2N001FH027, ,57.51,-131.474,0.32,0.32,0.32,0.9, ,10,0.9,0.2,0.2, , , ,2134,1692,1692,1768,1737,1692, SE, SE,6
CA2N001GG061, ,57.106,-130.514,3.58,3.58,3.58,0.6, ,70,0.6,2.1,0.5, , , ,2100,1277,1277,1760,1525,1420, NW, NW,5
CA2N002FA099, ,59.132,-137.046, , , ,0.3, , ,0.4,4.1,0.1, , , ,1430,850,1220,1340,1310,1280, W, W,6
US2O00301005, ,67.4,-154.1,0.21,0.21, , , , ,0.8, , , ,63360, ,1400,1250, , , , , NE, NE,6
CA2N001GH015, ,57.769,-130.118,0.05,0.05, ,0.3, ,10, ,0.2,0.3, , , ,1740,1550, , , ,1680, N, N,9
US2A00209025, ,68.967,-144.983,0.49,0.49, , , , ,1, , , ,63360, ,1950,1490, , , , , N, N,6
CA2N001GE048, ,57.008,-130.615,0.17,0.17,0.17,0.7, ,10,0.7, , , , , ,1680,1400,1400,1570, , , E, E,6
CA2N003BI009, ,60.515,-138.231, , , ,0.4, , ,0.4,0.4,0.3, , , ,1920,1740,1740,1890,1830,1780, N, N,6
CA2N001EA491, ,57.758,-132.252,0.15,0.15,0.15,0.3, ,10,0.3,0.2, , , , ,2317,2118,2118,2270, , , SE, SE,6
CA2N001FD003, ,57.168,-131.866,0.06,0.06,0.06,0.5, ,10,0.5, , , , , ,1417,1265,1265,1311, , , NW, NW,7
CA2N001AD405, ,57.546,-128.799,0.05,0.05,0.05,0.5, ,10,0.5, , , , , ,2256,2870, , , , , N, N,7
CA2N001AD145, ,57.34,-128.62,0.02,0.02,0.02,0.2, ,10,0.2, , , , , ,1981,1890,1890,1920, , , E, E,7
CA2N001CC527, ,57.192,-129.482,0.03,0.03,0.03,0.4, ,10,0.4, , , , , ,1966,1798,1798,1920, , , SE, SE,7
CA2N003AI023, ,60.475,-137.277, , , ,0.1, , ,0.1,2.1,0.1, , , ,1675,1370, , , ,1520, , N,9
CA2N003AI044, ,60.347,-137.435, , , ,0.7, , , ,0.2,0.7, , , ,1615,1445, , , ,1480, , N,9
CA2N001GF195, ,57.143,-130.73,0.01,0.01,0.01,0.2, ,10,0.2, , , , , ,1582,1524,1524,1555, , , E, E,7
CA2N001FC063, ,57.084,-131.929,0.01,0.01,0.01,0.3, ,10,0.3,0.2, , , , ,1150,1070,1070,1110, , , SE, SE,7
CA2O014BC022, ,61.684,-140.197,0.24,0.24,0.24,0.9, , , ,0.2,0.9, , , ,1740,1464, , , ,1585, , N,9
CA2O014AL005, ,60.892,-138.49,3.74,3.74,3.16,0.3, , , ,4.3,0.1, , , ,2590,1490,1690,2210,2010,1840, N, NW,5
CA2N001EA266, ,57.637,-132.382,0.27,0.27,0.27,0.1, ,10,0.1,0.2,0.2, , , ,2149,1646,1646,1829, , , SE, SE,6
CA2N001GD045, ,56.888,-130.812,0.7,0.7,0.55,0.7, ,25,0.5,0.2,0.2, , , ,1935,1100,1160,1652, ,1177, NW, NW,6
CA2N001CB002, ,57.545,-129.304,0.21,0.21,0.13, , ,10, ,0.2,0.5, , , ,1920,1585,1707,1890, ,1737, NW, NW,6
CA2N001GI009, ,57.45,-129.967,0.01,0.01,0.01,0.1, ,10,0.1, , , , , ,1970,1950,1950,1960, , , E, E,7
CA2N001CC429, ,57.084,-129.467,0.08,0.08,0.08,0.2, ,10,0.2, , , , , ,1798,1722,1722,1753, , , NW, NW,7
CA2N001GH148, ,57.47,-129.792,0.03,0.03,0.03,0.1, ,10,0.1, , , , , ,1890,1740,1740,1800, , , E, E,7
CA2N001FB034, ,56.964,-131.868,0.12,0.12,0.12,0.7, ,10,0.7,0.2, , , , ,450,150,150,250, , , SE, SE,7
CA2N001GC011, ,56.761,-130.943,0.45,0.45,0.45,0.4, ,10,0.4,0.2,0.1, , , ,1539,1341,1341,1463, , , N, N,6
US2A00205027, ,69.083,-143.95,2.93,2.93, , , , ,2.7, , , ,63360, ,2320,1680, , , , , NE, NE,5
CA2O014AU021, ,61.441,-140.186,4.07,4.07,4.07,0.7, , ,0.2,4.2,0.7, , , ,2260,1710, , , ,1990, , NE,9
CA2N001GM012, ,56.574,-131.048,0.02,0.02,0.02,0.3, ,10,0.3,0.2, , , , ,1810,1650,1650,1750, , , N, N,7
CA2N003AG056, ,60.199,-136.531, , , ,0.7, , , ,0.2,0.7, , , ,1860,1280, , , ,1370, , E,9
CA2N001FB002, ,56.945,-131.85,0.09,0.09,0.09,0.5, ,10,0.5,0.2, , , , ,1090,880,880,960, , , N, N,7
CA2N001FK020, ,57.041,-131.457,1.57,1.57,1.27, , ,25,0.4,0.2,0.6, , , ,1600,1140,1140,1480,1400,1300, W, W,6
CA2N001EE041, ,57.377,-130.678,1.29,1.29,1.29,0.9, ,50,0.9,2.1,0.1, , , ,2012,1585,1585,1859,1768,1692, NW, NW,5
CA2A48000280, ,61.875,-127.75, , , , , , , , , , ,250000, ,2140,1650, , , , , , ,0
CA2N001FA119, ,56.768,-131.84,0.04,0.04,0.04,0.3, ,10,0.3,0.2, , , , ,1190,950,950,1070, , , E, E,7
CA2N001FM132, ,56.55,-131.704,0.13,0.13,0.13,0.4, ,10,0.4, , , , , ,1525,1190,1190,1370, , , E, E,6
CA2N003CH022, ,59.379,-137.418, , , ,0.3, , ,0.8,4.1,0.6, , , ,1750,1250,1330,1680,1520,1430, NE, NE,6
CA2N001FM063, ,56.588,-131.504,0.03,0.03,0.03,0.1, ,10,0.1, , , , , ,1295,1280,1280,1290, , , W, W,7
CA2O014AD028, ,61.635,-138.115, , , ,0.2, , , ,0.2,0.2, , , ,1370,1215, , , ,1325, , NW,9
CA2N003CF075, ,59.564,-136.738, , , ,0.7, , ,0.7,0.4,0.7, , , ,1520,1340,1340, , ,1450, , E,5
US2N00400604, KENNICOTT,61.6,-143.05,253.4,253.4, , , , ,43, , , ,63360,1770,4940,430, , , , , , ,5
CA2O016CF071, ,60.299,-136.505, , , ,0.2, , ,0.1,2.1,0.2, , , ,1830,1705, , , ,1765, , NE,9
CA2N001BD010, ,57.799,-128.642,0.11,0.11,0.11,0.9, ,10,0.9,0.2, , , , ,1707,1692,1692,1700, , , N, N,7
CA2N001EA115, ,57.593,-132.022,0.16,0.16,0.16,0.6, ,10,0.6,0.2, , , , ,1859,1521,1524,1676, , , S, S,6
CA2O014AL144, ,60.843,-138.897,2.49,2.49,2.44, , , ,0.8,4.1,0.7, , , ,3040,1550,1660,2560,2070,1870, N, N,5
CA2N001GI091, ,57.374,-129.951,0.03,0.03,0.03,0.3, ,10,0.3, , , , , ,1900,1800,1800,1850, , , NW, NW,7
CA2N002FA025, ,58.985,-137.431, , , ,0.4, , ,0.4, ,0.1, , , ,2500,1580,1580,2070, , , N, N,7
CA2O014AL126, ,60.797,-138.812,0.84,0.84,0.45,0.4, , ,0.3,4.1,0.9, , , ,2660,1970,2240,2460,2440,2290, NE, NE,5
CA2N001FG131, ,57.566,-131.84,0.18,0.18,0.18,0.4, ,10,0.4, , , , , ,1311,1189,1189,1295, , , S, S,6
CA2N001FH114, ,57.435,-131.669,0.02,0.02,0.02,0.2, ,10,0.2, , , , , ,1050,975,975,1020, , , W, W,7
CA2O00800080, ,63.625,-131.25, , , , , , , , , , ,250000, ,2200,1900, , , , , , ,0
CA2N001CA028, ,57.703,-129.44,0.07,0.07,0.07,0.4, ,10,0.4,0.2, , , , ,2088,1890,1890,1966, , , NW, NW,7
CA2N001GE059, ,56.967,-130.492,0.04,0.04,0.04,0.4, ,10,0.4, , , , , ,2010,1800,1800,1900, , , S, S,7
CA2N001EA050, ,57.416,-132.146,0.48,0.48,0.48, , ,10, , ,0.1, , , ,2134,1524,1524,1829, , , S, S,6
CA2N003BK090, ,60.611,-138.895,1.59,1.59,1.59,0.8, , ,0.8, , , , , ,2790,2060,2060,2320, , , N, N,7
CA2N001AD077, ,57.442,-128.467,0.34,0.34,0.13,0.7, ,10,0.5,0.2,0.5, , , ,2073,1783,1890,1981,2012,1859, N, N,6
CA2N001CC522, ,57.178,-129.48,0.06,0.06,0.06,0.3, ,10,0.3, , , , , ,1829,1676,1676,1768, , , NE, NE,6
CA2N003BJ057, ,60.641,-138.531, , , ,0.9, , ,0.6,4.1, , , , ,2450,1710,1870,2150,2050,1980, NW, NW,5
CA2N003CA077, ,59.652,-137.275, , , ,0.2, , ,0.8,0.4,0.7, , , ,1870,1550,1640,1820,1750,1680, SE, E,5
CA2O014AN073, ,61.108,-139.267,0.28,0.28,0.28,0.6, , , ,0.4,0.6, , , ,2180,2010, , , ,2100, , NE,6
CA2O016CD118, ,60.047,-136.012, , , ,0.1, , ,0.4,0.2,0.9, , , ,2025,1685,1770,1950,1920,1820, NW, NW,6
US2A00211174, ,68.2,-149.6,0.62,0.62, , , , ,1.1, , , ,63360, ,2010,1710, , , , , N, N,6
CA2N001FC136, ,57.136,-131.763,0.03,0.03, ,0.3, ,10, ,0.2,0.3, , , ,970,750, , , ,870, N, N,9
CA2N001GI220, ,57.276,-129.837,0.01,0.01,0.01,0.1, ,10,0.1, , , , , ,1700,1680,1680,1690, , , N, N,7
CA2N001GH382, ,57.451,-129.918,0.02,0.02,0.02,0.2, ,10,0.2, , , , , ,2130,1830,1830,2040, , , E, E,7
CA2N001EA066, ,57.449,-132.085,0.6,0.6,0.6,0.8, ,25,0.8, ,0.1, , , ,1829,1280,1280,1615, , , SE, SE,6
CA2N003AB006, ,61.072,-137.263, , , ,0.3, , , ,0.2,0.3, , , ,1130,990, , , ,1035, , NE,0
CA2N001AD459, ,57.568,-128.96,0.08,0.08, ,0.3, ,10, ,0.2,0.3, , , ,1829,1737, , , ,1783, , N,9
CA2N001GH055, ,57.663,-129.957,0.02,0.02,0.02,0.1, ,10,0.1, , , , , ,1800,1770,1770,1780, , , N, N,7
CA2N001CC163, ,57.266,-129.297,0.04,0.04,0.04,0.4, ,10,0.4,0.2, , , , ,1920,1859,1859,1890, , , W, W,7
CA2O014AM204, ,61.109,-139.176,0.16,0.16,0.16,0.7, , , ,0.4,0.7, , , ,2620,2240, , , ,2430, , NW,6
CA2N001FB006, ,56.951,-131.879,0.07,0.07,0.07,0.1, ,10,0.1,0.2, , , , ,290,170,170,230, , , NW, NW,7
CA2O016CB045, ,60.334,-136.058, , , ,0.2, , ,0.2,0.2,0.2, , , ,1950,1830,1830, , ,1860, , N,7
CA2O014AQ057, ,60.907,-139.802,1.66,1.66, ,0.9, , ,0.9, , , , , ,3420,2670,2670,3040, , , N, N,7
CA2A48000259, ,62.125,-127.75, , , , , , , , , , ,250000, ,2640,1800, , , , , , ,0
CA2O014AI034, ,61.594,-138.562, , , ,0.5, , , ,0.2,0.5, , , ,1525,1345, , , ,1405, , NW,9
CA2O016CG026, ,60.979,-136.153, , , ,0.5, , , ,0.2,0.5, , , ,1645,1400, , , ,1465, , N,9
CA2N003CG042, ,59.393,-136.868, , , ,0.9, , ,0.5,40.1,0.2, , , ,1680,731,880,1400,1140,1000, N, N,5
CA2N003CG100, ,59.511,-137.171, , , ,0.2, , ,0.9,4.1,0.6, , , ,2160,1190,1540,1900,1750,1680, NE, NE,5
CA2N001GK066, ,56.697,-130.347,0.04,0.04,0.04,0.1, ,10,0.1, , , , , ,1250,1225,1225,1235, , , W, W,7
CA2N001CA012, ,57.692,-129.354,0.1,0.1,0.1,0.8, ,10,0.6,0.2, , , , ,2085,1826,1947,1972, , , W, W,7
CA2O014AO084, ,60.884,-139.469,1.91,1.91,1.91,0.7, , ,0.7,4.2,0.2, , , ,2970,1920,1920,2620,2270,2100, N, NW,5
CA2N001CC153, ,57.277,-129.345,0.11,0.11,0.11, , ,10, ,0.2,0.1, , , ,2088,1935,1935,2027, , , E, E,6
CA2N001FC089, ,57.053,-131.857,0.03,0.03,0.03,0.3, ,10,0.3,0.2, , , , ,1190,1050,1050,1120, , , SW, SW,7
CA2O014AS102, ,61.28,-140.411,0.22,0.22,0.17,0.7, , ,0.6,0.3,0.2, , , ,2500,2420,2440,2480,2460,2450, S, S,6
CA2N001FA225, ,56.873,-131.866,0.02,0.02,0.02,0.5, ,10,0.5,0.2, , , , ,1160,1070,1070,1110, , , NE, NE,7
